source_id,section_id,grade,verification,role,accepted_claim,evidence_boundary,original_followup,status,review_file
B0390,16.7,C,V2,visual_narrative_digital,漫画的闭包与图文组合理论可作为分析数字视觉叙事（表情包、短视频、信息图）的认知工具——中国数字视觉文化生产的前史性理论资源（弱支撑）,作者理论（1993）；媒介本体论立场,00_整体分析报告（P8）,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-022-CH16-PLATFORM\mappings\B0390_章节映射.csv
B0394,0.2,C,V2,modernity_market_place_tension,市场与地方的张力自现代市场社会开端（英国圈地之争）即存在，构成现代性体验的结构维度,现代性论述多为二手理论转引（Polanyi/Berman/Kern），非系统现代性史,回查clean第113行、第306—310行liminality与阈限体验,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,7.3,B,V2,postwar_american_consumption_space_background,战后美国消费空间（郊区化、购物中心、公司总部郊区化）构成Good Design体系展开的市场制度背景,城市社会学家证的制度史实，作背景与机制解释；非设计职业内部史,回查clean第1159—1161行Westchester公司总部走廊与创造性破坏三过程,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,7.3,B,V2,detroit_industrial_landscape_background,底特律汽车—钢铁工业景观及去工业化是战后美国消费转型的工业前提与对照,案例聚焦1980s去工业化与工人买断，对1940s—50s战后初期为背景性参照,回查clean第905—917行downriver工业郊区与McLouth破产/买断,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,7.3,B,V2,suburbanization_federal_housing_policy,1933年起联邦住房政策倾斜郊区并排除非白人家庭，塑造战后郊区消费空间格局,制度史实为城市社会学家证；种族维度在书中未系统展开,回查clean第1185行联邦住房政策,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,7.3,B,V2,shopping_center_as_public_consumption_arena,购物中心与滨水商业中心取代市政集会成为公共生活舞台，以视觉消费组织战后消费,作者框架命题加制度史实混合；购物中心设计细节非本书主题,回查clean第494—506行与第1199行购物中心阈限空间论述,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,9.1,B,V2,shift_of_social_meaning_production_to_consumption,战后消费社会的根本变化：社会意义来源从生产转向消费，工人因消费而非生产被重视,作者核心框架命题（社会学家论证），可作战后美国消费社会的机制解释,回查clean第109行、第310行、第2145行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,9.1,B,V2,mass_consumption_fordist_system,大众消费是福特制生产体系的支柱，汽车、住房、电视的批量购买塑造新消费社会,直接论述战后消费社会形成机制，史实与命题混合,回查clean第161行Fordist与mass consumption,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,9.1,B,V2,organization_of_consumption_critical_infrastructure,消费的组织与生产组织同等重要，文化生产者—评论者—服务员构成关键基础设施,作者原创命题（1991），与教材消费社会论述互补；概念边界弹性（作者自承）,回查clean第1706—1714行、第1738行、第2163行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,9.1,B,V2,disney_world_fantasy_consumption,迪士尼世界以幻想景观与立面组织大众消费，是战后消费文化的极致案例,案例以1980s迪士尼为主，自1955 Disneyland起算；作消费社会案例证据,回查clean第1861行、第1895行、第1917行EPCOT 1982开幕,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,9.1,C,V2,landscape_swallows_vernacular,景观吞并地方语言：中央化经济权力以个体消费选择的面目掩藏，提供消费社会的批判视角,作者框架命题，作批判性补充而非史实,回查clean第207—209行、第1199行,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,12.1,B,V2,moral_landscape_and_public_value,工业景观亦是道德秩序；以公民身份而非所有权为基础的公共价值主张回应城市伦理议题,第9章为规范性结论章，伦理维度直接；属作者价值议程而非纯实证史实,回查clean第2131行、第2298—2300行,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0394,12.1,C,V2,gentrification_public_space_ethics,市中心绅士化使公共空间不再无条件开放，凸显城市伦理冲突（无家可归者议题）,第7章案例（曼哈顿1980s）；伦理维度隐含于公共空间论述,回查clean第1690—1696行Grand Central与无家可归者,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0394_章节映射.csv
B0397,16.1,X,V2,duplicate_of_B0423,与B0423为同一著作《The Sciences of the Artificial》第三版（1996）的不同转换（VGRP015，B0397标注1969但内容为三版第3—8章）；B0423已承担全部命题,本条目不重复计证；引用以B0423为准,版本关系组_人工复核.csv VGRP015,EXCLUDED_AS_DUPLICATE_OF_B0423,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-018-CH16-AI\mappings\B0397_章节映射.csv
B0401,0.2,B,V2,role_bridge_production_consumption,设计是生产与消费之间的桥梁（Janus双重联盟，L274引1986旧文仍成立）；消费文化使设计必要、技术进步使之可能（L286）；全书以现代性（1900-1939）与后现代性（1940至今）两时段为纲、身份为核心概念（L294）,Introduction方法论声明，均为作者命题；可支撑教材设计文化三维度叙事的框架对接,clean L274、L276、L286、L294,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,0.2,B,V2,role_define_design_culture_framework,design与culture两概念的辨析（过程/结果、规范/人类学意义）构成方法论起点（L282）；设计被视为文化的构成性力量而非镜像（L284）；理论依赖Huyssen《After the Great Divide》与Bourdieu《Distinction》（L300-302）,作者自述框架；注意本书以design与culture的关系为纲，而非严格的design-production-consumption三维模型,clean L282、L284、L300-302,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,5.2,B,V2,role_consume_modernity,消费现代性：现代消费非需求满足而是意义生产与品味区隔（Veblen起点）；百货商店、橱窗、广告、杂志构成消费意义机器；设计以刺激欲望为首要功能（L346）；设计师进入现代消费文化震中（L415）,Ch1二手综合（引Leach、Strasser、Frederick等）；判断为作者命题；通用史实与B0101/B0102去重,clean L346、L348、L366、L415,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,5.5,B,V2,role_professionalise_commercial_design,工业设计师职业源自商业传统（广告、展示）与建筑传统双根（L288）；1930s美国咨询设计师（Loewy、Teague、Bel Geddes）以流线型进入工业（Hounshell文化战胜技术，L436）；设计师自我神话vs商业现实（L610-616）,Ch3二手综合；Earl/GM 1927、流线型等通用史实只计一份,clean L288、L436、L601、L610-616,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,7.2,B,V2,role_educate_consumer_taste,CoID（1944年贸易部成立）以教育消费者品味推动战后英国good design；Design Council在Gordon Russell与Paul Reilly主导下推广软现代主义模式；1946 Britain Can Make It展与1951 Festival of Britain构成战后重建的展示性表达,制度史实（成立年份、1946展、1951 Festival）可用；软现代主义、家长式角色为作者命题（引Huygen与自著）,clean L892、L912、L1282、L1290,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,7.3,B,V2,role_arbitrate_good_design,MoMA在Kaufmann Jr主持下成为战后good design品味仲裁者；1950年应芝加哥Merchandising Mart请求启动六届年度Good Design展（1950-55），好设计=现代设计、Streamlining is not good design；家具家居为主、受斯堪的纳维亚影响；好设计运动由文化产业而非联邦政府管理,通论二手综合（引Pulos两卷本）；展览制度史实可用，两种美国设计文化为作者判断,clean L912、L1121、L1294,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,7.4,C,V2,role_continue_bauhaus_legacy,HfG Ulm（1953建校、Max Bill首任校长、Maldonado继任、1968关闭）作为包豪斯复兴；Maldonado在Ulm发展符号学/设计语言学；Ulm与Braun复兴战前理性主义但1960s后失去修辞威力,正文仅零散提及（L1143、L1219、L1234），校史梗概在Glossary词条（L2430），无专章论述；不承担7.4主干证据,clean L1143、L1219、L1234、L2266、L2312、L2430,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,7.5,B,V2,role_rebrand_via_corporate_design,联邦德国以设计重建战后身份：Rat für Formgebung主持Gute Form系列展（延续Bauhaus）；Braun AG与Bosch AG定义理性技术性格，Braun与Rams合作巩固工程良好、设计良好声誉；Wagenfeld桥接战前战后；1954米兰三年展呈现高效勤勉国家形象,一段落综合命题（L1304）；制度史实可用，评价为作者命题；与L1234（Ulm-Braun理性主义受挫）互补,clean L1304、L2348,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,7.7,B,V2,role_technology_led_identity,日本战后以先进技术取向加分包系统（小企业与大企业结合）发展设计文化并抵抗福特模式（综合自作者《Japanese Design》1987）；1970s日本高科技消费品与高科技美学（Sony、Sharp、Canon、Toshiba、Hitachi）；Walkman（1982）行为转型,命题边界窄：L1296一段综合加Ch7技术叙事；无日本制度史细节（G-Mark等未及）；依赖作者自著综合,clean L1039、L1043、L1045、L1296,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,9.1,B,V2,role_postwar_consumer_society,战后消费社会：Admass（Priestley，L870）与核家庭消费单位（L874）；消费成为主要认同形式（L872）；好设计=好品味成为零售与制度话语（MoMA/CoID/Den Permanente，L912）；1960s青年文化取代性别成为消费主导范畴（L916）,Ch6.1二手综合（引Galbraith、Williams、Hine等）；判断为作者命题,clean L870、L872、L912、L916,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,9.1,B,V2,role_brand_consumer_culture,后现代消费文化：理论谱系（Baudrillard、Eco、Bourdieu、Featherstone、Jameson，L931）；品牌全球化（Nike、Reebok、Benetton、Swatch，L953）与设计师品牌化（L929）；消费研究新范式（Douglas & Isherwood、Miller、McCracken，L1250）,Ch6.2与Ch9理论综述，作者综合命题；品牌案例为通用史实只计一份,clean L929、L931、L953、L1250,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,11.2,B,V2,role_critique_modernism,现代设计危机：机身壳悖论否认功能主义（L1201）；Banham抛弃美学（L1206）；独立小组与流行文化转向（L1210）；Barthes符号学（L1217）；Pop运动打破形式-功能合一（L1230）；合适的（appropriate）设计取代好设计（L1246）,Ch9.1二手综合（引Banham、Boorstin、Barthes）；判断为作者命题,clean L1201、L1206、L1217、L1230,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,11.5,B,V2,role_postmodern_design_practice,后现代设计理论与实践：Venturi（both/and，L1258）与Jencks《后现代建筑语言》（L1260）；Memphis（1981）与Alessi设计师合作（L1265-1267）作为市场风格选项；遗产：VW新甲壳虫等怀旧混合（L1271）——作为风格已逝、作为文化转向永续,Ch9.2二手综合；Memphis/Alessi等案例与B0101/B0102通用史实去重,clean L1258、L1265-1267、L1271,ACCEPTED_AS_SUPPORTING_SOURCE,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
B0401,11.7,C,V2,role_japanese_postmodern_path,日本是唯一保持与大众市场商品复杂语言联系的后现代设计运动（L1269）：1970s拒绝技术精湛营销、转向文化取向，1980s装饰性配色高科技商品瞄准女性与青年市场,单段命题（L1269），无展开论述；仅作11.7补充语境，与7.7日本线互参,clean L1269,CONTEXT_ONLY,D:\Design-history-知识库\教材章节知识模型转换\11_语义复核批次\BATCH-008-CH07-GOODDESIGN\mappings\B0401_章节映射.csv
